Lemma,Gloss,IPA,PoS,Etymology,Notes,Tags,Related Words
soɾy,tree,soɾy,noun,Derived from Proto-Tekat: sory /soɾy/ < Derived from Proto-South-Astiga: soɾy /soɾy/ < Derived from Proto-Astiga: taroi /taɾoi/,,,
ɕuɕ,all,ɕuɕ,swadesh,Derived from Proto-Tekat: śuś /ɕuɕ/ < Derived from Proto-South-Astiga: sus /sus/ < Derived from Proto-Astiga: sus /sus/,Swadesh List Vocab,swadesh,
uliː,many,uliː,swadesh,Derived from Proto-Tekat: ulī /uliː/ < Derived from Proto-South-Astiga: ulia /ulia/ < Derived from Proto-Astiga: ulē /uleː/,Swadesh List Vocab,swadesh,
eto,one,eto,swadesh,Derived from Proto-Tekat: eto /eto/ < Derived from Proto-South-Astiga: eto /eto/ < Derived from Proto-Astiga: ikʲa /ikʲa/,Swadesh List Vocab,swadesh,
gonal,long,gonal,swadesh,Derived from Proto-Tekat: gonal /gonal/ < Derived from Proto-South-Astiga: gonal /gonal/ < Derived from Proto-Astiga: dʷanĺ /dʷanl̩/,Swadesh List Vocab,swadesh,
aub,fish,aub,swadesh,Derived from Proto-Tekat: aub /aub/ < Derived from Proto-South-Astiga: oub /oub/ < Derived from Proto-Astiga: ajugʷ /ajugʷ/,Swadesh List Vocab,swadesh,
amag,bird,amag,swadesh,Derived from Proto-Tekat: amag /amag/ < Derived from Proto-South-Astiga: amag /amag/ < Derived from Proto-Astiga: omedʷ /omedʷ/,Swadesh List Vocab,swadesh,
asnyːɕ,louse,asnyːɕ,swadesh,Derived from Proto-Tekat: asnȳś /asnyːɕ/ < Derived from Proto-South-Astiga: asnius /asnius/ < Derived from Proto-Astiga: śnāt /s̩naːt/,Swadesh List Vocab,swadesh,
ɾata,seed,ɾata,swadesh,Derived from Proto-Tekat: rata /ɾata/ < Derived from Proto-South-Astiga: ɾata /ɾata/ < Derived from Proto-Astiga: rokʲo /ɾokʲo/,Swadesh List Vocab,swadesh,
saɾiːke,leaf,saɾiːke,swadesh,Derived from Proto-Tekat: sarīke /saɾiːke/ < Derived from Proto-South-Astiga: saɾiake /saɾiake/ < Derived from Proto-Astiga: terētʲi /teɾeːtʲi/,Swadesh List Vocab,swadesh,
nunt,root,nunt,swadesh,Derived from Proto-Tekat: nunt /nunt/ < Derived from Proto-South-Astiga: nunt /nunt/ < Derived from Proto-Astiga: nunkʲ /nunkʲ/,Swadesh List Vocab,swadesh,
as,bark,as,swadesh,Derived from Proto-Tekat: as /as/ < Derived from Proto-South-Astiga: os /os/ < Derived from Proto-Astiga: jas /jas/,Swadesh List Vocab,swadesh,
wiːɕɾ,skin,wiːɕɾ,swadesh,Derived from Proto-Tekat: wīśr /wiːɕɾ/ < Derived from Proto-South-Astiga: wiuɾs /wiuɾs/ < Derived from Proto-Astiga: vārt /ʋaːɾt/,Swadesh List Vocab,swadesh,
iːmyː,flesh,iːmyː,swadesh,Derived from Proto-Tekat: īmȳ /iːmyː/ < Derived from Proto-South-Astiga: iamiu /iamiu/ < Derived from Proto-Astiga: ēmā /eːmaː/,Swadesh List Vocab,swadesh,
abnam,blood,abnam,swadesh,Derived from Proto-Tekat: abnam /abnam/ < Derived from Proto-South-Astiga: abnam /abnam/ < Derived from Proto-Astiga: ogʷnem /ogʷnem/,Swadesh List Vocab,swadesh,
ɾiɕniːnyː,weather,ɾiɕniːnyː,noun,Derived from Proto-Tekat: riśnīnȳ /ɾiɕniːnyː/ < Derived from Proto-South-Astiga: ɾinsianiu /ɾinsianiu/ < Derived from Proto-Astiga: reinsēnū /ɾeinseːnuː/,,,
ele,country,ele,noun,Derived from Proto-Tekat: ele /ele/ < Derived from Proto-South-Astiga: ele /ele/ < Derived from Proto-Astiga: aili /aili/,,,
aɾes,king,aɾes,noun,Derived from Proto-Tekat: ares /aɾes/ < Derived from Proto-South-Astiga: aɾwes /aɾwes/ < Derived from Proto-Astiga: evrais /eʋɾais/,,,
aweɾ,queen,aweɾ,noun,Derived from Proto-Tekat: awer /aweɾ/ < Derived from Proto-South-Astiga: howeɾ /howeɾ/ < Derived from Proto-Astiga: pavairr /paʋair/,,,
oɕkyːlo,kingdom,oɕkyːlo,noun,Derived from Proto-Tekat: ośkȳlo /oɕkyːlo/ < Derived from Proto-South-Astiga: oksiulo /oksiulo/ < Derived from Proto-Astiga: aksūla /aksuːla/,,,
iɕjan,feel,iɕjan,verb,Derived from Proto-Tekat: iśjan /iɕjan/ < Derived from Proto-South-Astiga: isjan /isjan/ < Derived from Proto-Astiga: eisken /eisken/,,,
